time,user,action,file,event
2205,jh_user_50,save,juan_carlos_mestre_psalm_of_the_blessed_from_spanish_trans_jeremy_paden_poem_3.txt,
2205,jh_user_20,save,juan_carlos_quinteroherencia_trojan_horse_from_spanish_trans_erica_mena_poem_2.txt,
2206,jh_user_67,save,juan_gelman_seeing_the_particulars_from_spanish_trans_lisa_rose_bradford_poem_1.txt,
2208,jh_user_2,save,juana_peñate_montejo_escapenbsp_from_ch_trans_carol_rose_little_and_charlotte_friedman_poem_2.txt,
2209,jh_user_11,save,juana_peñate_montejo_disappearance_from_ch_trans_carol_rose_little_and_charlotte_friedman_poem_4.txt,
2210,jh_user_12,save,juan_ramón_jiménez_dawn_outside_the_city_from_spanish_trans_wally_swist_poem_3.txt,
2211,jh_user_92,save,juan_gelman_seeing_the_particulars_from_spanish_trans_lisa_rose_bradford_poem_1.txt,
2212,jh_user_47,save,juan_calzadilla_i_live_day_by_day_from_spanish_trans_katherine_m_hedeen_and_olivia_lott_poem_1.txt,
2212,jh_user_94,save,joão_luís_barreto_guimarães_meanwhile_on_a_roman_denarius_from_portuguese_trans_calvin_olsen_poem_6.txt,
2215,jh_user_14,save,juan_calzadilla_the_magma_must_return_from_spanish_trans_katherine_m_hedeen_and_olivia_lott_poem_5.txt,
2217,jh_user_43,save,juan_calzadilla_i_live_day_by_day_from_spanish_trans_katherine_m_hedeen_and_olivia_lott_poem_1.txt,
2217,jh_user_22,save,judita_vaičiūnaitė_store_from_lithuanian_trans_rimas_uzgiris_poem_2.txt,
2217,jh_user_78,save,juan_arabia_pulling_some_crap_from_spanish_trans_patricio_ferrari_poem_3.txt,
2218,jh_user_10,save,joão_luís_barreto_guimarães_the_slow_song_of_allah_from_portuguese_trans_calvin_olsen_poem_5.txt,
2218,jh_user_79,save,juana_peñate_montejo_guardian_from_ch_trans_carol_rose_little_and_charlotte_friedman_poem_1.txt,
2218,jh_user_90,save,juan_carlos_mestre_cavalo_morto_from_spanish_trans_jeremy_paden_poem_1.txt,
2219,jh_user_101,save,juan_calzadilla_the_magma_must_return_from_spanish_trans_katherine_m_hedeen_and_olivia_lott_poem_5.txt,
2220,jh_user_12,save,juan_calzadilla_i_live_day_by_day_from_spanish_trans_katherine_m_hedeen_and_olivia_lott_poem_1.txt,
2221,jh_user_41,save,juan_arabia_new_poetry_from_spanish_trans_patricio_ferrari_poem_2.txt,
2221,jh_user_91,save,juan_gelman_heroes_from_spanish_trans_lisa_rose_bradford_poem_3.txt,
2222,jh_user_78,save,juan_gelman_heroes_from_spanish_trans_lisa_rose_bradford_poem_3.txt,
2223,jh_user_40,save,juan_calzadilla_with_bad_manners_from_spanish_trans_katherine_m_hedeen_and_olivia_lott_poem_4.txt,
2224,jh_user_20,save,juan_arabia_new_poetry_from_spanish_trans_patricio_ferrari_poem_2.txt,
2224,jh_user_17,save,joão_luís_barreto_guimarães_meanwhile_on_a_roman_denarius_from_portuguese_trans_calvin_olsen_poem_6.txt,
2224,jh_user_7,save,juan_gelman_for_now_from_spanish_trans_lisa_rose_bradford_poem_2.txt,
2228,jh_user_66,save,juana_peñate_montejo_fire_from_ch_trans_carol_rose_little_and_charlotte_friedman_poem_5.txt,
2229,jh_user_32,save,judith-keller_future.txt,
2229,jh_user_34,save,judith-keller_war.txt,
2230,jh_user_2,save,juana_peñate_montejo_guardian_from_ch_trans_carol_rose_little_and_charlotte_friedman_poem_1.txt,
2230,jh_user_53,save,juan_ramón_jiménez_dawn_outside_the_city_from_spanish_trans_wally_swist_poem_3.txt,
2230,jh_user_55,save,juana_peñate_montejo_escapenbsp_from_ch_trans_carol_rose_little_and_charlotte_friedman_poem_2.txt,
2231,jh_user_48,save,judita_vaičiūnaitė_store_from_lithuanian_trans_rimas_uzgiris_poem_2.txt,
2231,jh_user_81,save,julia_gjika_autumn_afternoon_from_albanian_trans_ani_gjika_poem_1.txt,
2232,jh_user_35,save,juan_gelman_for_now_from_spanish_trans_lisa_rose_bradford_poem_2.txt,
2232,jh_user_64,save,juana_peñate_montejo_escapenbsp_from_ch_trans_carol_rose_little_and_charlotte_friedman_poem_2.txt,
2235,jh_user_74,save,juan_carlos_mestre_cavalo_morto_from_spanish_trans_jeremy_paden_poem_1.txt,
2237,jh_user_73,save,julia_gjika_autumn_afternoon_from_albanian_trans_ani_gjika_poem_1.txt,
2239,jh_user_46,save,julien_gracq_a_hibernator_from_french_trans_alice_h_yang_poem_3.txt,
2240,jh_user_70,save,judith-keller_future.txt,
2241,jh_user_53,save,julien_gracq_robespierre_from_french_trans_alice_h_yang_poem_4.txt,
2241,jh_user_10,save,juana_peñate_montejo_vultures_from_ch_trans_carol_rose_little_and_charlotte_friedman_poem_6.txt,
2241,jh_user_99,save,judith-keller_future.txt,
2242,jh_user_38,save,judith-keller_war.txt,
2243,jh_user_10,save,juan_ramón_jiménez_momentary_return_from_spanish_trans_wally_swist_poem_1.txt,
2247,jh_user_65,save,juan_gelman_other_questions_from_spanish_trans_lisa_rose_bradford_poem_4.txt,
2247,jh_user_69,save,juan_carlos_mestre_some_dead_from_spanish_trans_jeremy_paden_poem_4.txt,
2248,jh_user_60,save,juan_gelman_other_questions_from_spanish_trans_lisa_rose_bradford_poem_4.txt,
2248,jh_user_94,save,juan_calzadilla_with_bad_manners_from_spanish_trans_katherine_m_hedeen_and_olivia_lott_poem_4.txt,
2249,jh_user_95,save,juan_gelman_for_now_from_spanish_trans_lisa_rose_bradford_poem_2.txt,
2250,jh_user_51,save,julia_gjika_autumn_afternoon_from_albanian_trans_ani_gjika_poem_1.txt,
2250,jh_user_76,save,juan_calzadilla_with_bad_manners_from_spanish_trans_katherine_m_hedeen_and_olivia_lott_poem_4.txt,
2253,jh_user_96,save,jón_thoroddsen_pan_from_icelandic_trans_christopher_crocker_poem_3.txt,
2254,jh_user_39,save,julia_gjika_the_boys_of_my_street_from_albanian_trans_ani_gjika_poem_2.txt,
2257,jh_user_87,save,juan_carlos_mestre_some_dead_from_spanish_trans_jeremy_paden_poem_4.txt,
2258,jh_user_55,save,judita_vaičiūnaitė_old_town_i_from_lithuanian_trans_rimas_uzgiris_poem_1.txt,
2260,jh_user_101,save,juan_carlos_mestre_some_dead_from_spanish_trans_jeremy_paden_poem_4.txt,
2260,jh_user_2,save,julien_gracq_a_hibernator_from_french_trans_alice_h_yang_poem_3.txt,
2261,jh_user_78,save,juana_peñate_montejo_this_path_from_ch_trans_carol_rose_little_and_charlotte_friedman_poem_3.txt,
2263,jh_user_90,save,juana_peñate_montejo_muted_from_ch_trans_carol_rose_little_and_charlotte_friedman_poem_7.txt,
2264,jh_user_66,save,judita_vaičiūnaitė_blue_earth_from_lithuanian_trans_rimas_uzgiris_poem_3.txt,
2265,jh_user_58,save,juana_peñate_montejo_this_path_from_ch_trans_carol_rose_little_and_charlotte_friedman_poem_3.txt,
2265,jh_user_60,save,julia_gjika_footprints_that_talk_from_albanian_trans_ani_gjika_poem_4.txt,
2267,jh_user_8,save,julia_gjika_hometown_ties_from_albanian_trans_ani_gjika_poem_3.txt,
2268,jh_user_45,save,julia_gjika_the_house_among_the_pines_from_albanian_trans_ani_gjika_poem_5.txt,
2270,jh_user_43,save,julia_gjika_the_boys_of_my_street_from_albanian_trans_ani_gjika_poem_2.txt,
2270,jh_user_55,save,juana_peñate_montejo_muted_from_ch_trans_carol_rose_little_and_charlotte_friedman_poem_7.txt,
2270,jh_user_57,save,julio_martínez_mesanza_pamplona_from_spanish_trans_don_bogen_poem_1.txt,
2272,jh_user_85,save,julio_martínez_mesanza_pamplona_from_spanish_trans_don_bogen_poem_1.txt,
2272,jh_user_54,save,jón_thoroddsen_pan_from_icelandic_trans_christopher_crocker_poem_3.txt,
2273,jh_user_96,save,julio_martínez_mesanza_so_nothing_would_be_lost_from_spanish_trans_don_bogen_poem_4.txt,
2274,jh_user_71,save,karin_fellner_in_clenched_claws_from_german_trans_zane_johnson_poem_6.txt,
2277,jh_user_20,save,julien_gracq_unattainable_from_french_trans_alice_h_yang_poem_2.txt,
2279,jh_user_22,save,juan_ramón_jiménez_the_ship_enters_opaque_and_dark_from_spanish_trans_wally_swist_poem_2.txt,
2279,jh_user_1,save,julien_gracq_unattainable_from_french_trans_alice_h_yang_poem_2.txt,
2281,jh_user_69,save,juana_peñate_montejo_muted_from_ch_trans_carol_rose_little_and_charlotte_friedman_poem_7.txt,
2282,jh_user_51,save,julio_martínez_mesanza_because_you_dont_appreciate_from_spanish_trans_don_bogen_poem_3.txt,
2282,jh_user_20,save,karin_fellner_spiritus_lines_of_volatilization_from_german_trans_zane_johnson_poem_1.txt,
2282,jh_user_15,save,jón_thoroddsen_curtains_from_icelandic_trans_christopher_crocker_poem_1.txt,
2284,jh_user_6,save,juana_peñate_montejo_this_path_from_ch_trans_carol_rose_little_and_charlotte_friedman_poem_3.txt,
2286,jh_user_55,save,kazuko_shiraishi_bird_from_japanese_trans_yumiko_tsumura_poem_2.txt,
2286,jh_user_64,save,karin_fellner_in_clenched_claws_from_german_trans_zane_johnson_poem_6.txt,
2286,jh_user_48,save,julio_martínez_mesanza_because_you_dont_appreciate_from_spanish_trans_don_bogen_poem_3.txt,
2287,jh_user_86,save,jón_thoroddsen_vita_nuova_from_icelandic_trans_christopher_crocker_poem_2.txt,
2288,jh_user_25,save,jón_thoroddsen_curtains_from_icelandic_trans_christopher_crocker_poem_1.txt,
2289,jh_user_86,save,karin_fellner_alone_from_german_trans_zane_johnson_poem_3.txt,
2292,jh_user_69,save,julio_martínez_mesanza_on_nature_iv_from_spanish_trans_don_bogen_poem_2.txt,
2293,jh_user_36,save,kazuko_shiraishi_a_person_dies_from_japanese_trans_yumiko_tsumura_poem_3.txt,
2295,jh_user_56,save,julio_martínez_mesanza_so_nothing_would_be_lost_from_spanish_trans_don_bogen_poem_4.txt,
2296,jh_user_14,save,karin_fellner_small_town_from_german_trans_zane_johnson_poem_2.txt,
2298,jh_user_55,save,katlin-kaldmaa_my-love-laughs-at-me.txt,
2298,jh_user_26,save,jón_thoroddsen_curtains_from_icelandic_trans_christopher_crocker_poem_1.txt,
2303,jh_user_41,save,kim_hyesoon_clouds_nostalgia_from_korean_trans_choi_don_mee_poem_2.txt,
2303,jh_user_24,save,julio_martínez_mesanza_on_nature_iv_from_spanish_trans_don_bogen_poem_2.txt,
2306,jh_user_46,save,julia_gjika_hometown_ties_from_albanian_trans_ani_gjika_poem_3.txt,
2307,jh_user_11,save,julien_gracq_grand_hotel_from_french_trans_alice_h_yang_poem_1.txt,
2308,jh_user_26,save,julien_gracq_grand_hotel_from_french_trans_alice_h_yang_poem_1.txt,
2308,jh_user_35,save,karin_fellner_alone_from_german_trans_zane_johnson_poem_3.txt,
2309,jh_user_99,save,karin_fellner_under_drab_skies_from_german_trans_zane_johnson_poem_4.txt,
2312,jh_user_77,save,karin_fellner_without_weight_from_german_trans_zane_johnson_poem_7.txt,
2316,jh_user_55,save,kenichi_sasō_new_forest_from_japanese_trans_noriko_hara_and_joe_delong_poem_2.txt,
2319,jh_user_34,save,katarzyna-fetlinska_survival_to-filip.txt,
2321,jh_user_2,save,karin_fellner_under_drab_skies_from_german_trans_zane_johnson_poem_4.txt,
2322,jh_user_93,save,karin_fellner_released_from_german_trans_zane_johnson_poem_5.txt,
2324,jh_user_7,save,kenichi_sasō_today_is_four_billion_years_of_personal_experience_from_japanese_trans_noriko_hara_and_joe_delong_poem_1.txt,
2324,jh_user_26,save,katlin-kaldmaa_my-love-laughs-at-me.txt,
2325,jh_user_82,save,katrina_haddad_collage_1_from_ukrainian_trans_roman_turovsky_poem_1.txt,
2326,jh_user_20,save,katrina_haddad_collage_1_from_ukrainian_trans_roman_turovsky_poem_1.txt,
2327,jh_user_88,save,karin_fellner_under_drab_skies_from_german_trans_zane_johnson_poem_4.txt,
2328,jh_user_6,save,kim_hyesoon_democracy_on_the_edges_of_donggu_from_korean_trans_cindy_juyoung_ok_poem_3.txt,
2328,jh_user_47,save,kim_hyesoon_procession_from_korean_trans_cindy_juyoung_ok_poem_1.txt,
2328,jh_user_32,save,katarzyna-fetlinska_kitchen-revolutions_to-ninia.txt,
2328,jh_user_37,save,katariina-vuorinen_on-predicting-catastrophes.txt,
2330,jh_user_63,save,kim_hyesoon_procession_from_korean_trans_cindy_juyoung_ok_poem_1.txt,
2331,jh_user_32,save,katariina-vuorinen_what-fills-up-our-heads-the-moon-and-everything.txt,
2331,jh_user_61,save,katlin-kaldmaa_my-love-laughs-at-me.txt,
2332,jh_user_91,save,kim_myongsun_on_evenings_as_calm_as_silk_from_korean_trans_eunice_lee_poem_1.txt,
2334,jh_user_25,save,kim_myongsun_on_evenings_as_calm_as_silk_from_korean_trans_eunice_lee_poem_1.txt,
2335,jh_user_71,save,kim_hyesoon_the_way_mommy_bear_eats_a_swarm_of_fire_ants_from_korean_trans_choi_don_mee_poem_1.txt,
2336,jh_user_83,save,kenichi_sasō_today_is_four_billion_years_of_personal_experience_from_japanese_trans_noriko_hara_and_joe_delong_poem_1.txt,
2337,jh_user_17,save,kim_hyesoon_the_way_mommy_bear_eats_a_swarm_of_fire_ants_from_korean_trans_choi_don_mee_poem_1.txt,
2337,jh_user_99,save,kim_hyesoon_the_way_mommy_bear_eats_a_swarm_of_fire_ants_from_korean_trans_choi_don_mee_poem_1.txt,
2338,jh_user_26,save,kazuko_shiraishi_by_the_hudson_river_from_japanese_trans_yumiko_tsumura_poem_1.txt,
2338,jh_user_65,save,karin_fellner_released_from_german_trans_zane_johnson_poem_5.txt,
2339,jh_user_95,save,karin_fellner_without_weight_from_german_trans_zane_johnson_poem_7.txt,
2340,jh_user_12,save,kazuko_shiraishi_by_the_hudson_river_from_japanese_trans_yumiko_tsumura_poem_1.txt,
2341,jh_user_25,save,katlin-kaldmaa_my-swiss-lover.txt,
2342,jh_user_13,save,kim_hyesoon_my_free_market_from_korean_trans_choi_don_mee_poem_3.txt,
2343,jh_user_30,save,katrina_haddad_collage_1_from_ukrainian_trans_roman_turovsky_poem_1.txt,
2345,jh_user_62,save,kenichi_sasō_new_forest_from_japanese_trans_noriko_hara_and_joe_delong_poem_2.txt,
2347,jh_user_68,save,kim_kyung_ju_the_ganges_in_my_walkman_from_korean_trans_jake_levine_and_jung_hiyeon_poem_1.txt,
2347,jh_user_7,save,kazuko_shiraishi_by_the_hudson_river_from_japanese_trans_yumiko_tsumura_poem_1.txt,
2351,jh_user_39,save,kim_myongsun_road_from_korean_trans_eunice_lee_poem_5.txt,
2354,jh_user_38,save,katariina-vuorinen_on-predicting-catastrophes.txt,
2354,jh_user_80,save,katariina-vuorinen_what-fills-up-our-heads-the-moon-and-everything.txt,
2354,jh_user_90,save,kenichi_sasō_blue_from_japanese_trans_noriko_hara_and_joe_delong_poem_3.txt,
2354,jh_user_82,save,kenichi_sasō_blue_from_japanese_trans_noriko_hara_and_joe_delong_poem_3.txt,
2355,jh_user_76,save,kim_kyung_ju_the_ganges_in_my_walkman_from_korean_trans_jake_levine_and_jung_hiyeon_poem_1.txt,
2357,jh_user_47,save,kim_hyesoon_after_all_the_birds_have_gone_from_korean_trans_cindy_juyoung_ok_poem_6.txt,
2357,jh_user_27,save,kim_kyung_ju_touch_of_from_korean_trans_jake_levine_and_jung_hiyeon_poem_2.txt,
2358,jh_user_75,save,kim_kyung_ju_touch_of_from_korean_trans_jake_levine_and_jung_hiyeon_poem_2.txt,
2358,jh_user_78,save,kim_hyesoon_my_free_market_from_korean_trans_choi_don_mee_poem_3.txt,
2359,jh_user_88,save,kinga-toth_party-continued.txt,
2359,jh_user_6,save,kim_myongsun_blue_dome_from_korean_trans_eunice_lee_poem_2.txt,
2361,jh_user_36,save,kim_hyesoon_after_all_the_birds_have_gone_from_korean_trans_cindy_juyoung_ok_poem_6.txt,
2362,jh_user_58,save,kim_myongsun_on_evenings_as_calm_as_silk_from_korean_trans_eunice_lee_poem_1.txt,
2362,jh_user_76,save,kitasono_katsue_semiotic_theory_from_japanese_trans_kevin_michael_smith_poem_2.txt,
2363,jh_user_81,save,kim_myongsun_a_modern_poem_from_korean_trans_eunice_lee_poem_4.txt,
2363,jh_user_35,save,klaus_merz_wiepersdorf_later_from_german_trans_marc_vincenz_poem_3.txt,
2364,jh_user_13,save,kim_hyesoon_the_hell_of_that_star_from_korean_trans_cindy_juyoung_ok_poem_5.txt,
2364,jh_user_85,save,kim_hyesoon_madame_sun_eating_van_gogh_eating_from_korean_trans_cindy_juyoung_ok_poem_2.txt,
2369,jh_user_44,save,kim_myongsun_road_from_korean_trans_eunice_lee_poem_5.txt,
2370,jh_user_100,save,kim_kyung_ju_the_ganges_in_my_walkman_from_korean_trans_jake_levine_and_jung_hiyeon_poem_1.txt,
2370,jh_user_92,save,kim_yideum_closing_credits_from_korean_trans_jiyoon_lee_poem_1.txt,
2371,jh_user_79,save,ko_un_confession_from_korean_trans_soyoung_park_poem_5.txt,
2373,jh_user_93,save,kim_myongsun_road_from_korean_trans_eunice_lee_poem_5.txt,
2374,jh_user_35,save,kitasono_katsue_doll_pistol_and_balloon_from_japanese_trans_kevin_michael_smith_poem_3.txt,
2374,jh_user_22,save,kim_yideum_the_guitarist_on_the_street_from_korean_trans_jiyoon_lee_poem_2.txt,
2375,jh_user_20,save,kim_myongsun_thinking_of_unni_from_korean_trans_eunice_lee_poem_3.txt,
2376,jh_user_36,save,kim_kyung_ju_touch_of_from_korean_trans_jake_levine_and_jung_hiyeon_poem_2.txt,
2381,jh_user_6,save,king_lear_pump_theatre.txt,
2383,jh_user_3,save,kim_yideum_the_guitarist_on_the_street_from_korean_trans_jiyoon_lee_poem_2.txt,
2384,jh_user_27,save,kitasono_katsue_doll_pistol_and_balloon_from_japanese_trans_kevin_michael_smith_poem_3.txt,
2386,jh_user_18,save,ko_un_confession_from_korean_trans_soyoung_park_poem_5.txt,
2387,jh_user_64,save,kinga-toth_party-continued.txt,
2388,jh_user_6,save,klaus_merz_the_brünner_girls_from_german_trans_marc_vincenz_poem_2.txt,
2388,jh_user_53,save,ko_un_confession_from_korean_trans_soyoung_park_poem_5.txt,
2388,jh_user_33,save,kim_yideum_a_sealed_woman_from_korean_trans_jiyoon_lee_poem_3.txt,
2389,jh_user_51,save,kinga-toth_party-continued.txt,
2389,jh_user_37,save,kim_hyesoon_moms_meal_preparation_from_korean_trans_cindy_juyoung_ok_poem_4.txt,
2389,jh_user_6,save,kim_myongsun_thinking_of_unni_from_korean_trans_eunice_lee_poem_3.txt,
2389,jh_user_98,save,kim_yideum_a_sealed_woman_from_korean_trans_jiyoon_lee_poem_3.txt,
2390,jh_user_16,save,klaus_merz_pinacoteca_from_german_trans_marc_vincenz_poem_1.txt,
2390,jh_user_73,save,king_lear_pump_theatre.txt,
2391,jh_user_65,save,kitasono_katsue_waltz_53_from_japanese_trans_kevin_michael_smith_poem_1.txt,
2392,jh_user_56,save,kim_yideum_closing_credits_from_korean_trans_jiyoon_lee_poem_1.txt,
2393,jh_user_57,save,kinga-toth_party.txt,
2394,jh_user_72,save,kim_yideum_a_sealed_woman_from_korean_trans_jiyoon_lee_poem_3.txt,
2394,jh_user_91,save,kitasono_katsue_waltz_53_from_japanese_trans_kevin_michael_smith_poem_1.txt,
2396,jh_user_82,save,klaus_merz_the_brünner_girls_from_german_trans_marc_vincenz_poem_2.txt,
2396,jh_user_16,save,kim_yideum_closing_credits_from_korean_trans_jiyoon_lee_poem_1.txt,
2397,jh_user_38,save,klaus_merz_ascension_from_german_trans_marc_vincenz_poem_4.txt,
2398,jh_user_17,save,kim_myongsun_thinking_of_unni_from_korean_trans_eunice_lee_poem_3.txt,
2401,jh_user_72,save,kings_of_the_road_scene.txt,
2402,jh_user_100,save,kings_of_the_road_scene.txt,
2403,jh_user_29,save,klaus_merz_pinacoteca_from_german_trans_marc_vincenz_poem_1.txt,
2404,jh_user_65,save,kim_yideum_the_guitarist_on_the_street_from_korean_trans_jiyoon_lee_poem_2.txt,
2406,jh_user_27,save,klute.txt,
2408,jh_user_78,save,ko_un_a_long_night_from_korean_trans_brother_anthony_of_taizé_and_lee_sangwha_poem_4.txt,
2408,jh_user_59,save,kitasono_katsue_waltz_53_from_japanese_trans_kevin_michael_smith_poem_1.txt,
2410,jh_user_24,save,kornélia_deres_aquatic_creatures_from_hungarian_trans_timea_balogh_poem_1.txt,
2410,jh_user_24,save,kitasono_katsue_doll_pistol_and_balloon_from_japanese_trans_kevin_michael_smith_poem_3.txt,
2413,jh_user_32,save,klute.txt,
2414,jh_user_94,save,kári_tulinius_life_circles_the_end_from_icelandic_trans_larissa_kyzer_poem_1.txt,
2417,jh_user_55,save,kornélia_deres_spectator_zero_shadow_from_hungarian_trans_timea_balogh_poem_3.txt,
2417,jh_user_81,save,ko_un_the_himalayas_from_korean_trans_brother_anthony_of_taizé_and_lee_sangwha_poem_2.txt,
2419,jh_user_37,save,kornélia_deres_aquatic_creatures_from_hungarian_trans_timea_balogh_poem_1.txt,
2419,jh_user_42,save,ko_un_a_long_night_from_korean_trans_brother_anthony_of_taizé_and_lee_sangwha_poem_4.txt,
2422,jh_user_22,save,klaus_merz_pinacoteca_from_german_trans_marc_vincenz_poem_1.txt,
2422,jh_user_51,save,ko_un_the_himalayas_from_korean_trans_brother_anthony_of_taizé_and_lee_sangwha_poem_2.txt,
2423,jh_user_83,save,kornélia_deres_the_wolf_from_fargo_from_hungarian_trans_timea_balogh_poem_5.txt,
2424,jh_user_73,save,kornelia_koepsell_elsbeth_from_german_trans_marielle_sutherland_and_kornelia_koepsell_poem_1.txt,
2427,jh_user_48,save,ko_un_your_pilgrimage_from_korean_trans_brother_anthony_of_taizé_and_lee_sangwha_poem_1.txt,
2428,jh_user_69,save,klute.txt,
2428,jh_user_83,save,kornélia_deres_aquatic_creatures_from_hungarian_trans_timea_balogh_poem_1.txt,
2428,jh_user_46,save,ko_un_grave_from_korean_trans_soyoung_park_poem_2.txt,
2429,jh_user_14,save,kári_tulinius_vanishings_of_snæfellsjökull_glacier_from_icelandic_trans_larissa_kyzer_poem_4.txt,
2429,jh_user_81,save,lalbihari_sharma_chautal_2_from_awadhi_trans_rajiv_mohabir_poem_2.txt,
2430,jh_user_70,save,lalbihari_sharma_chautal_2_from_awadhi_trans_rajiv_mohabir_poem_2.txt,
2431,jh_user_93,save,ko_un_your_pilgrimage_from_korean_trans_brother_anthony_of_taizé_and_lee_sangwha_poem_1.txt,
2431,jh_user_6,save,kári_tulinius_upon_seeing_snæfellsjökull_glacier_from_an_idling_bus_from_icelandic_trans_larissa_kyzer_poem_3.txt,
2432,jh_user_93,save,ko_un_night_of_the_moon_from_korean_trans_soyoung_park_poem_4.txt,
2433,jh_user_42,save,ko_un_stories_from_korean_trans_brother_anthony_of_taizé_and_lee_sangwha_poem_3.txt,
2433,jh_user_29,save,ko_un_grave_from_korean_trans_soyoung_park_poem_2.txt,
2434,jh_user_2,save,ko_un_grave_from_korean_trans_soyoung_park_poem_2.txt,
2435,jh_user_32,save,kári_tulinius_upon_seeing_snæfellsjökull_glacier_from_an_idling_bus_from_icelandic_trans_larissa_kyzer_poem_3.txt,
2435,jh_user_35,save,lalbihari_sharma_chautal_2_from_awadhi_trans_rajiv_mohabir_poem_2.txt,
2436,jh_user_50,save,laura_campmany_iii_from_spanish_trans_emily_toder_poem_5.txt,
2436,jh_user_97,save,ko_un_the_himalayas_from_korean_trans_brother_anthony_of_taizé_and_lee_sangwha_poem_2.txt,
2437,jh_user_29,save,ko_un_stories_from_korean_trans_brother_anthony_of_taizé_and_lee_sangwha_poem_3.txt,
2438,jh_user_82,save,ko_un_places_to_visit_from_korean_trans_soyoung_park_poem_3.txt,
2438,jh_user_48,save,ko_un_a_long_night_from_korean_trans_brother_anthony_of_taizé_and_lee_sangwha_poem_4.txt,
2439,jh_user_92,save,laura_campmany_iii_from_spanish_trans_emily_toder_poem_5.txt,
2442,jh_user_78,save,laura_campmany_x_from_spanish_trans_emily_toder_poem_7.txt,
2443,jh_user_17,save,kári_tulinius_upon_seeing_snæfellsjökull_glacier_from_an_idling_bus_from_icelandic_trans_larissa_kyzer_poem_3.txt,
2443,jh_user_69,save,ko_un_love_is_in_want_of_love_from_korean_trans_soyoung_park_poem_1.txt,
2444,jh_user_24,save,kornelia_koepsell_doris_from_german_trans_marielle_sutherland_and_kornelia_koepsell_poem_2.txt,
2444,jh_user_59,save,kornelia_koepsell_doris_from_german_trans_marielle_sutherland_and_kornelia_koepsell_poem_2.txt,
2445,jh_user_8,save,lalbihari_sharma_chautal_1_from_awadhi_trans_rajiv_mohabir_poem_1.txt,
2445,jh_user_2,save,kári_tulinius_vanishings_of_snæfellsjökull_glacier_from_icelandic_trans_larissa_kyzer_poem_4.txt,
2446,jh_user_80,save,laura_vazquez_i_bring_you_the_honey_from_french_trans_limited_connection_collective_poem_3.txt,
2447,jh_user_50,save,kári_tulinius_snowsound_from_icelandic_trans_larissa_kyzer_poem_2.txt,
2448,jh_user_13,save,kári_tulinius_snowsound_from_icelandic_trans_larissa_kyzer_poem_2.txt,
2450,jh_user_51,save,kornélia_deres_binding_orders_from_hungarian_trans_timea_balogh_poem_2.txt,
2450,jh_user_52,save,kornélia_deres_the_wolf_from_fargo_from_hungarian_trans_timea_balogh_poem_5.txt,
2451,jh_user_9,save,kornélia_deres_halogen_half_from_hungarian_trans_timea_balogh_poem_4.txt,
2452,jh_user_56,save,ko_un_your_pilgrimage_from_korean_trans_brother_anthony_of_taizé_and_lee_sangwha_poem_1.txt,
2454,jh_user_49,save,kári_tulinius_snowsound_from_icelandic_trans_larissa_kyzer_poem_2.txt,
2455,jh_user_70,save,lalbihari_sharma_chautal_3_from_awadhi_trans_rajiv_mohabir_poem_3.txt,
2455,jh_user_46,save,laura_campmany_i_from_spanish_trans_emily_toder_poem_4.txt,
2457,jh_user_18,save,l'avventura_revolution.txt,
2458,jh_user_77,save,kári_tulinius_vanishings_of_snæfellsjökull_glacier_from_icelandic_trans_larissa_kyzer_poem_4.txt,
2458,jh_user_66,save,lalbihari_sharma_chautal_4_from_awadhi_trans_rajiv_mohabir_poem_4.txt,
2458,jh_user_88,save,laura_vazquez_i_bring_you_the_honey_from_french_trans_limited_connection_collective_poem_3.txt,
2458,jh_user_40,save,la_notte.txt,
2459,jh_user_30,save,laura_campmany_i_from_spanish_trans_emily_toder_poem_2.txt,
2459,jh_user_85,save,laura_vazquez_nbsp_from_french_trans_limited_connection_collective_poem_2.txt,
2459,jh_user_19,save,laura_campmany_i_from_spanish_trans_emily_toder_poem_4.txt,
2460,jh_user_88,save,laura_campmany_iii_from_spanish_trans_emily_toder_poem_5.txt,
2460,jh_user_81,save,ko_un_places_to_visit_from_korean_trans_soyoung_park_poem_3.txt,
2462,jh_user_47,save,laura_campmany_who_says_joy_from_spanish_trans_emily_toder_poem_1.txt,
2462,jh_user_39,save,laura_vazquez_i_bring_you_the_honey_from_french_trans_limited_connection_collective_poem_3.txt,
2463,jh_user_33,save,ko_un_places_to_visit_from_korean_trans_soyoung_park_poem_3.txt,
2465,jh_user_30,save,laure_gauthier_my_mouth_full_of_your_wordsnbsp_nbsp_am_a_story_from_french_trans_christopher_alexander_kostritsky_gellert_poem_15.txt,
2466,jh_user_64,save,laura_vazquez_nbsp_from_french_trans_limited_connection_collective_poem_2.txt,
2469,jh_user_55,save,laura_vazquez_as_invisible_things_from_french_trans_limited_connection_collective_poem_5.txt,
2470,jh_user_57,save,la_notte.txt,
2470,jh_user_1,save,lalbihari_sharma_chautal_5_from_awadhi_trans_rajiv_mohabir_poem_5.txt,
2472,jh_user_29,save,laura_campmany_vii_from_spanish_trans_emily_toder_poem_6.txt,
2475,jh_user_18,save,laure_gauthier_house_3_from_french_trans_christopher_alexander_kostritsky_gellert_poem_13.txt,
